Route_ID,User_ID,Sequence,Total_Duration,Total_Cost,Weather,Traffic_Level,Crowd_Density,Event_Impact,Optimal_Route_Preference,Satisfaction_Score,Age,Gender,Nationality,Travel_Companions,Budget_Category,Preferred_Theme,Preferred_Transport,Number_of_Stops,Traffic_Level_Score,Crowd_Density_Score,Budget_Level_Score,Total_Duration_Normalized,Total_Cost_Normalized,Age_Normalized,Number_of_Stops_Normalized
129,108,5->47->23->50->21,358,972,Sunny,High,Low,None,5->21->23->47->50,5,31,Other,USA,Friends,Low,Food,Walk,5,2,0,0,0.49583333333333335,0.04952059846170055,0.25,0.5
130,56,12->28->30->5->31,249,9515,Sunny,High,High,Festival,5->12->28->30->31,2,34,Male,USA,Solo,Medium,Adventure,Taxi,5,2,2,1,0.26875000000000004,0.9496364977346959,0.3076923076923077,0.5
131,133,37->43->2,440,3837,Cloudy,Low,Medium,None,2->37->43,1,69,Male,USA,Group,Medium,Shopping,Train,3,0,1,1,0.6666666666666666,0.3513855231271731,0.980769230769231,0.0
132,182,1->21->25->9->41,419,2763,Snowy,High,Low,None,1->9->21->25->41,1,69,Female,China,Family,Medium,Food,Train,5,2,0,1,0.6229166666666667,0.2382256874934148,0.980769230769231,0.5
133,168,4->41->24->21->10->14->30,407,5812,Cloudy,Low,High,Festival,4->10->14->21->24->30->41,4,33,Male,Germany,Group,Low,Adventure,Walk,7,0,2,0,0.5979166666666667,0.5594773996417659,0.28846153846153855,1.0
134,64,32->36->42->26->21->40,451,3817,Snowy,High,High,None,21->26->32->36->40->42,4,25,Female,China,Group,Low,Nature,Bus,6,2,2,0,0.6895833333333333,0.3492782636181646,0.13461538461538464,0.75
135,169,49->18->43,564,4809,Snowy,High,Medium,Holiday,18->43->49,3,45,Other,France,Friends,High,Adventure,Taxi,3,2,1,2,0.925,0.4537983352649879,0.5192307692307693,0.0
136,114,48->16->37,441,5113,Sunny,High,Medium,None,16->37->48,3,19,Female,China,Family,High,Cultural,Taxi,3,2,1,2,0.66875,0.4858286798019176,0.019230769230769273,0.0
137,143,46->15->32->14->3->27,399,593,Cloudy,Low,Low,None,3->14->15->27->32->46,2,49,Male,France,Group,Medium,Nature,Car,6,0,0,1,0.5812499999999999,0.009588030765988832,0.5961538461538463,0.75
138,176,33->45->29->10->49->24->4,587,9683,Sunny,High,Medium,Festival,4->10->24->29->33->45->49,1,31,Other,China,Group,High,Relaxation,Taxi,7,2,1,2,0.9729166666666667,0.9673374776103677,0.25,1.0
139,64,34->36->1->35->43,151,2948,Rainy,Low,High,Holiday,1->34->35->36->43,5,25,Female,China,Group,Low,Nature,Bus,5,0,2,0,0.06458333333333333,0.25771783795174374,0.13461538461538464,0.5
140,199,12->11->43->24->32->35,138,4143,Snowy,Medium,Medium,Festival,11->12->24->32->35->43,2,64,Other,France,Family,Low,Adventure,Train,6,1,1,0,0.03749999999999998,0.3836265936150036,0.8846153846153847,0.75
141,113,22->25->47->33->16,336,1458,Cloudy,Low,Low,None,16->22->25->33->47,2,25,Female,Japan,Family,High,Food,Bus,5,0,0,2,0.44999999999999996,0.10072700453060793,0.13461538461538464,0.5
142,78,34->48->9->17->23,466,4794,Cloudy,Medium,High,Festival,9->17->23->34->48,5,68,Male,Germany,Group,Medium,Relaxation,Train,5,1,2,1,0.7208333333333333,0.4522178906332315,0.9615384615384616,0.5
143,34,35->24->5->26->47->4,596,838,Cloudy,Medium,Low,Festival,4->5->24->26->35->47,5,29,Male,China,Friends,High,Shopping,Train,6,1,0,2,0.9916666666666667,0.03540195975134337,0.21153846153846156,0.75
144,180,9->6->32,139,8017,Cloudy,Medium,High,Festival,6->9->32,2,38,Female,France,Solo,Low,Relaxation,Train,3,1,2,0,0.039583333333333304,0.7918027605099568,0.3846153846153847,0.0
145,190,37->19->31->20->5->9,473,5538,Snowy,Medium,Medium,Holiday,5->9->19->20->31->37,4,35,Other,Germany,Group,High,Nature,Bus,6,1,1,2,0.7354166666666666,0.530607944368349,0.326923076923077,0.75
146,42,5->25->32,523,3145,Sunny,Low,Medium,Festival,5->25->32,2,23,Female,UK,Family,Medium,Adventure,Bus,3,0,1,1,0.8395833333333333,0.2784743441154778,0.0961538461538462,0.0
147,165,17->3->36->28->34->23,161,9728,Sunny,High,High,Holiday,3->17->23->28->34->36,3,68,Male,UK,Friends,Medium,Nature,Walk,6,2,2,1,0.08541666666666664,0.972078811505637,0.9615384615384616,0.75
148,5,24->19->38->9->25,396,8262,Snowy,High,High,Holiday,9->19->24->25->38,1,65,Other,Japan,Solo,Low,Cultural,Train,5,2,2,0,0.575,0.8176166894953113,0.9038461538461539,0.5
149,178,1->20->47->5->16,461,3400,Cloudy,High,Low,Holiday,1->5->16->20->47,2,25,Male,Japan,Friends,Low,Food,Walk,5,2,0,0,0.7104166666666667,0.3053419028553366,0.13461538461538464,0.5
150,121,45->21->14,239,5758,Rainy,High,Medium,None,14->21->45,1,28,Other,Germany,Family,Medium,Adventure,Car,3,2,1,1,0.24791666666666667,0.5537877989674428,0.1923076923076924,0.0
151,167,41->5->3->45->16,154,2964,Cloudy,Medium,Medium,Festival,3->5->16->41->45,3,18,Other,China,Friends,Low,Nature,Car,5,1,1,0,0.0708333333333333,0.25940364555895057,0.0,0.5
152,115,38->31->32->33->3->42->43,309,5836,Rainy,Low,Medium,Holiday,3->31->32->33->38->42->43,1,50,Male,France,Family,High,Shopping,Train,7,0,1,2,0.39375000000000004,0.5620061110525761,0.6153846153846154,1.0
153,12,12->46->2->18->50,257,2637,Cloudy,Low,High,Festival,2->12->18->46->50,4,47,Female,UK,Solo,High,Cultural,Train,5,0,2,2,0.28541666666666665,0.22494995258666103,0.5576923076923077,0.5
154,56,7->31->32->35->10,324,5660,Sunny,Low,Low,Festival,7->10->31->32->35,5,34,Male,USA,Solo,Medium,Adventure,Taxi,5,0,0,1,0.42500000000000004,0.5434622273733011,0.3076923076923077,0.5
155,27,47->43->12,194,5512,Sunny,Low,High,Holiday,12->43->47,2,60,Female,USA,Friends,Medium,Cultural,Bike,3,0,2,1,0.15416666666666667,0.5278685070066379,0.8076923076923078,0.0
156,99,47->48->5->24->2->1,237,1188,Snowy,High,High,None,1->2->5->24->47->48,4,35,Other,Japan,Group,High,Food,Taxi,6,2,2,2,0.24374999999999997,0.07227900115899272,0.326923076923077,0.75
157,191,30->18->3->44,521,7716,Cloudy,Low,Medium,Holiday,3->18->30->44,5,51,Male,Germany,Friends,High,Food,Train,4,0,1,2,0.8354166666666667,0.7600885048993784,0.6346153846153847,0.25
158,166,12->34->4->27->39->49,176,8008,Cloudy,Low,Medium,None,4->12->27->34->39->49,1,44,Male,Germany,Solo,Medium,Relaxation,Train,6,0,1,1,0.11666666666666664,0.790854493730903,0.5000000000000001,0.75
159,107,6->47->33->46->39,597,3353,Cloudy,Medium,Medium,Festival,6->33->39->46->47,4,39,Female,UK,Family,High,Food,Car,5,1,1,2,0.9937499999999999,0.3003898430091666,0.40384615384615385,0.5
160,103,31->3->43->21->27->10->22,420,9475,Cloudy,Low,Medium,None,3->10->21->22->27->31->43,4,47,Female,USA,Family,Low,Shopping,Walk,7,0,1,0,0.625,0.945421978716679,0.5576923076923077,1.0
161,157,49->45->42,254,8114,Rainy,Medium,Low,Festival,42->45->49,4,52,Other,Japan,Group,Low,Food,Bus,3,1,0,0,0.2791666666666667,0.8020229691286482,0.6538461538461539,0.0
162,41,33->14->48,457,6855,Rainy,High,Medium,None,14->33->48,4,29,Female,Germany,Friends,High,Shopping,Train,3,2,1,2,0.7020833333333333,0.669370983036561,0.21153846153846156,0.0
163,91,35->9->12->26->1->34,203,1005,Rainy,Medium,Medium,Holiday,1->9->12->26->34->35,5,40,Female,India,Family,Low,Food,Bike,6,1,1,0,0.17291666666666666,0.05299757665156464,0.42307692307692313,0.75
164,87,28->11->36,430,2296,Snowy,Medium,High,None,11->28->36,1,31,Female,Japan,Friends,Low,Food,Bus,3,1,2,0,0.6458333333333334,0.18902117795806553,0.25,0.0
165,126,48->46->3,549,3342,Cloudy,High,High,Holiday,3->46->48,3,32,Male,Germany,Friends,Medium,Nature,Taxi,3,2,2,1,0.89375,0.2992308502792119,0.2692307692307693,0.0
166,158,15->43->1->32->41,137,7890,Cloudy,High,High,None,1->15->32->41->43,4,40,Other,India,Group,Medium,Adventure,Train,5,2,2,1,0.03541666666666665,0.7784216626277526,0.42307692307692313,0.5
167,178,38->34->25->22,188,1561,Rainy,High,Medium,Holiday,22->25->34->38,5,25,Male,Japan,Friends,Low,Food,Walk,4,2,1,0,0.14166666666666666,0.1115793910020019,0.13461538461538464,0.25
168,123,10->11->31->13->27,467,5117,Rainy,Medium,Medium,Holiday,10->11->13->27->31,4,25,Other,Germany,Solo,Low,Nature,Bike,5,1,1,0,0.7229166666666667,0.48625013170371933,0.13461538461538464,0.5
169,179,21->34->28->4->3->11->37,560,3383,Cloudy,High,High,Festival,3->4->11->21->28->34->37,1,59,Male,Germany,Solo,Medium,Food,Bike,7,2,2,1,0.9166666666666667,0.30355073227267937,0.7884615384615384,1.0
170,16,23->25->24->32,365,1396,Rainy,Medium,Low,None,23->24->25->32,5,32,Male,USA,Friends,Low,Relaxation,Walk,4,1,0,0,0.5104166666666666,0.09419450005268148,0.2692307692307693,0.25
171,124,39->21->7->26->46->31,311,3978,Rainy,High,Medium,Festival,7->21->26->31->39->46,1,18,Male,India,Group,High,Shopping,Bus,6,2,1,2,0.3979166666666667,0.36624170266568323,0.0,0.75
172,111,27->39->44->4->6->31,237,9772,Snowy,High,High,Holiday,4->6->27->31->39->44,3,45,Female,Japan,Solo,Medium,Shopping,Car,6,2,2,1,0.24374999999999997,0.9767147824254557,0.5192307692307693,0.75
173,55,40->23->44->48->30->19,143,1447,Cloudy,Low,Low,Festival,19->23->30->40->44->48,1,55,Male,Germany,Family,Medium,Nature,Bus,6,0,0,1,0.04791666666666666,0.09956801180065325,0.7115384615384616,0.75
174,60,45->20->16->31->48,482,1026,Snowy,Medium,High,Holiday,16->20->31->45->48,5,25,Male,China,Solo,High,Cultural,Train,5,1,2,2,0.7541666666666667,0.0552101991360236,0.13461538461538464,0.5
175,198,4->36->11->29,143,4961,Snowy,High,High,Festival,4->11->29->36,4,39,Female,Japan,Friends,High,Relaxation,Taxi,4,2,2,2,0.04791666666666666,0.46981350753345275,0.40384615384615385,0.25
176,55,42->49->2,330,2874,Rainy,Low,Medium,Festival,2->42->49,4,55,Male,Germany,Family,Medium,Nature,Bus,3,0,1,1,0.4375,0.24992097776841218,0.7115384615384616,0.0
177,48,35->19->37,415,8166,Cloudy,High,Medium,None,19->35->37,4,25,Male,Germany,Solo,Low,Cultural,Bus,3,2,1,0,0.6145833333333334,0.8075018438520704,0.13461538461538464,0.0
178,12,28->42->20->4->15->25,152,7689,Snowy,Medium,High,Holiday,4->15->20->25->28->42,4,47,Female,UK,Solo,High,Cultural,Train,6,1,2,2,0.06666666666666665,0.7572437045622168,0.5576923076923077,0.75
179,117,5->32->40,418,9870,Rainy,High,High,Holiday,5->32->40,3,26,Female,USA,Friends,Low,Food,Walk,3,2,2,0,0.6208333333333333,0.9870403540195974,0.15384615384615385,0.0
180,129,25->47->44->45->42->29->17,286,2453,Cloudy,Low,Low,Holiday,17->25->29->42->44->45->47,3,56,Other,Germany,Family,High,Food,Car,7,0,0,2,0.3458333333333333,0.2055631651037825,0.730769230769231,1.0
181,8,39->27->24->20->50->22,466,3673,Rainy,High,Medium,Holiday,20->22->24->27->39->50,1,24,Female,USA,Family,Low,Adventure,Walk,6,2,1,0,0.7208333333333333,0.3341059951533031,0.11538461538461542,0.75
182,40,14->7->6->15,358,8035,Rainy,Low,Medium,None,6->7->14->15,3,28,Male,USA,Solo,Medium,Shopping,Bike,4,0,1,1,0.49583333333333335,0.7936992940680645,0.1923076923076924,0.25
183,146,27->31->11,192,6733,Cloudy,Low,Medium,None,11->27->31,5,21,Female,USA,Solo,Medium,Food,Bus,3,0,1,1,0.15000000000000002,0.6565167000316089,0.05769230769230771,0.0
184,89,48->17->21->43->39->37,227,4544,Rainy,Medium,Low,None,17->21->37->39->43->48,2,45,Male,USA,Group,Medium,Shopping,Train,6,1,0,1,0.22291666666666665,0.4258771467706248,0.5192307692307693,0.75
185,22,33->15->50->7->8,412,8828,Snowy,Low,Medium,Festival,7->8->15->33->50,1,65,Male,India,Friends,High,Adventure,Taxi,5,0,1,2,0.6083333333333333,0.8772521336002529,0.9038461538461539,0.5
186,30,27->7->19,517,7015,Snowy,Low,High,Festival,7->19->27,1,25,Male,India,Solo,Low,Shopping,Train,3,0,2,0,0.8270833333333334,0.6862290591086292,0.13461538461538464,0.0
187,5,4->30->5,193,4802,Sunny,Medium,High,Holiday,4->5->30,4,65,Other,Japan,Solo,Low,Cultural,Train,3,1,2,0,0.15208333333333335,0.4530607944368349,0.9038461538461539,0.0
188,181,17->26->25->21->6->3->38,339,1324,Sunny,Low,High,Holiday,3->6->17->21->25->26->38,1,69,Male,Germany,Friends,Low,Food,Taxi,7,0,2,0,0.45625000000000004,0.08660836582025075,0.980769230769231,1.0
189,38,23->6->2,536,813,Cloudy,High,Medium,Holiday,2->6->23,3,49,Male,France,Friends,Low,Food,Train,3,2,1,0,0.8666666666666667,0.03276788536508271,0.5961538461538463,0.0
190,74,48->50->35,599,8723,Rainy,High,Low,Festival,35->48->50,5,26,Female,France,Solo,Low,Food,Taxi,3,2,0,0,0.9979166666666666,0.866189021177958,0.15384615384615385,0.0
191,102,39->9->24->4->15,310,7618,Rainy,High,High,Festival,4->9->15->24->39,2,54,Female,China,Group,High,Adventure,Bus,5,2,2,2,0.39583333333333337,0.7497629333052366,0.6923076923076924,0.5
192,169,40->22->38,594,4367,Sunny,Medium,Low,Holiday,22->38->40,5,45,Other,France,Friends,High,Adventure,Taxi,3,1,0,2,0.9875,0.40722790011589927,0.5192307692307693,0.0
193,84,29->25->21->30->39->49->36,421,6531,Sunny,High,High,Holiday,21->25->29->30->36->39->49,2,61,Male,UK,Friends,High,Food,Walk,7,2,2,2,0.6270833333333333,0.6352333789906227,0.826923076923077,1.0
194,96,12->32->41->7->27,251,6392,Snowy,High,Medium,None,7->12->27->32->41,2,29,Other,India,Friends,Medium,Relaxation,Train,5,2,1,1,0.2729166666666667,0.6205879254030133,0.21153846153846156,0.5
195,125,46->11->35->38,347,5483,Snowy,Medium,Medium,None,11->35->38->46,5,31,Male,Germany,Solo,Low,Cultural,Train,4,1,1,0,0.47291666666666665,0.5248129807185755,0.25,0.25
196,38,24->12->38,309,723,Snowy,Medium,Low,Holiday,12->24->38,4,49,Male,France,Friends,Low,Food,Train,3,1,0,0,0.39375000000000004,0.023285217574544298,0.5961538461538463,0.0
197,4,24->3->33->44->28->16->34,499,2601,Cloudy,Low,Low,Holiday,3->16->24->28->33->34->44,3,31,Female,Germany,Family,Medium,Shopping,Car,7,0,0,1,0.7895833333333333,0.22115688547044568,0.25,1.0
198,57,19->35->43->48,398,6638,Rainy,Medium,Medium,None,19->35->43->48,4,46,Male,Japan,Family,Low,Nature,Bike,4,1,1,0,0.5791666666666666,0.6465072173638183,0.5384615384615385,0.25
199,181,42->30->24->40->49->47,172,8645,Rainy,Medium,Medium,None,24->30->40->42->47->49,4,69,Male,Germany,Friends,Low,Food,Taxi,6,1,1,0,0.10833333333333334,0.8579707090928248,0.980769230769231,0.75
200,130,31->50->33->48->6->11,497,3945,Sunny,Low,Medium,Holiday,6->11->31->33->48->50,5,41,Other,India,Friends,Medium,Shopping,Train,6,0,1,1,0.7854166666666667,0.3627647244758192,0.4423076923076924,0.75
201,150,45->2->29->42->25,510,2215,Rainy,Low,Medium,Festival,2->25->29->42->45,1,51,Female,USA,Solo,Low,Cultural,Bus,5,0,1,0,0.8125,0.18048677694658097,0.6346153846153847,0.5
202,48,40->42->49->13->43,177,2259,Sunny,Low,Low,Festival,13->40->42->43->49,4,25,Male,Germany,Solo,Low,Cultural,Bus,5,0,0,0,0.11875000000000002,0.18512274786639973,0.13461538461538464,0.5
203,85,12->42->20->3->44,432,4595,Cloudy,Medium,Low,Festival,3->12->20->42->44,3,47,Male,India,Friends,Medium,Food,Car,5,1,0,1,0.65,0.43125065851859656,0.5576923076923077,0.5
204,154,33->50->11->31->19->26,281,6339,Sunny,Low,Medium,Holiday,11->19->26->31->33->50,2,42,Other,France,Solo,Medium,Adventure,Bus,6,0,1,1,0.3354166666666667,0.6150036877041408,0.46153846153846156,0.75
205,93,49->6->24->38->44->32,339,6122,Sunny,Low,Medium,Festival,6->24->32->38->44->49,1,43,Female,Japan,Solo,High,Food,Bike,6,0,1,2,0.45625000000000004,0.5921399220313982,0.48076923076923084,0.75
206,163,17->3->24->25->7->1->47,569,4510,Sunny,Medium,High,None,1->3->7->17->24->25->47,1,59,Female,India,Friends,Low,Food,Car,7,1,2,0,0.9354166666666666,0.4222948056053103,0.7884615384615384,1.0
207,170,17->27->39,567,4733,Sunny,Low,High,Festival,17->27->39,3,31,Other,UK,Solo,Low,Adventure,Taxi,3,0,2,0,0.9312499999999999,0.44579074913075545,0.25,0.0
208,145,9->24->3->45->1->6,421,6289,Sunny,High,High,None,1->3->6->9->24->45,2,36,Female,Japan,Group,High,Shopping,Train,6,2,2,2,0.6270833333333333,0.6097355389316195,0.34615384615384615,0.75
209,78,42->17->11,164,9028,Sunny,High,Low,Festival,11->17->42,5,68,Male,Germany,Group,Medium,Relaxation,Train,3,2,0,1,0.09166666666666667,0.8983247286903382,0.9615384615384616,0.0
210,40,13->34->46->49->21->40,187,5999,Snowy,High,Low,Festival,13->21->34->40->46->49,4,28,Male,USA,Solo,Medium,Shopping,Bike,6,2,0,1,0.13958333333333334,0.5791802760509956,0.1923076923076924,0.75
211,35,44->45->25->30->13->20->4,243,2535,Sunny,High,High,Festival,4->13->20->25->30->44->45,5,62,Other,France,Group,Medium,Relaxation,Train,7,2,2,1,0.25625,0.2142029290907175,0.8461538461538461,1.0
212,121,13->47->20->32,584,2567,Snowy,Low,High,Festival,13->20->32->47,2,28,Other,Germany,Family,Medium,Adventure,Car,4,0,2,1,0.9666666666666666,0.21757454430513115,0.1923076923076924,0.25
213,158,44->19->8->50,324,7519,Rainy,Low,High,Festival,8->19->44->50,1,40,Other,India,Group,Medium,Adventure,Train,4,0,2,1,0.42500000000000004,0.7393319987356443,0.42307692307692313,0.25
214,48,17->34->28->26,427,2415,Snowy,High,High,Festival,17->26->28->34,3,25,Male,Germany,Solo,Low,Cultural,Bus,4,2,2,0,0.6395833333333333,0.20155937203666632,0.13461538461538464,0.25
215,86,21->43->10->48->22,397,1520,Cloudy,Low,Low,Festival,10->21->22->43->48,3,38,Female,USA,Friends,Low,Adventure,Car,5,0,0,0,0.5770833333333333,0.1072595090085344,0.3846153846153847,0.5
216,191,38->22->41->5->20->14->17,408,7780,Rainy,Low,Medium,None,5->14->17->20->22->38->41,1,51,Male,Germany,Friends,High,Food,Train,7,0,1,2,0.6,0.7668317353282057,0.6346153846153847,1.0
217,28,33->31->12->16->29,494,4535,Rainy,Medium,High,None,12->16->29->31->33,3,32,Female,China,Solo,Low,Shopping,Train,5,1,2,0,0.7791666666666666,0.4249288799915709,0.2692307692307693,0.5
218,135,15->29->9,314,2280,Sunny,Low,Low,Festival,9->15->29,1,68,Male,USA,Group,Medium,Shopping,Walk,3,0,0,1,0.4041666666666667,0.1873353703508587,0.9615384615384616,0.0
219,169,24->28->42->37->17->44,132,9911,Sunny,High,Low,Holiday,17->24->28->37->42->44,3,45,Other,France,Friends,High,Adventure,Taxi,6,2,0,2,0.025000000000000022,0.991360236013065,0.5192307692307693,0.75
220,2,41->13->12,262,9641,Cloudy,Low,Medium,Holiday,12->13->41,3,38,Male,USA,Friends,High,Relaxation,Bike,3,0,1,2,0.2958333333333333,0.9629122326414498,0.3846153846153847,0.0
221,97,46->6->8->36->27->11->23,352,2651,Snowy,Low,Medium,Festival,6->8->11->23->27->36->46,3,39,Male,Germany,Family,Medium,Nature,Train,7,0,1,1,0.4833333333333333,0.22642503424296703,0.40384615384615385,1.0
222,185,32->49->48->38->12->9->45,387,2009,Rainy,Medium,Low,None,9->12->32->38->45->48->49,1,19,Female,UK,Friends,High,Relaxation,Taxi,7,1,0,2,0.55625,0.15878200400379305,0.019230769230769273,1.0
223,143,4->32->29->27,574,3734,Snowy,High,Low,Festival,4->27->29->32,4,49,Male,France,Group,Medium,Nature,Car,4,2,0,1,0.9458333333333333,0.3405331366557791,0.5961538461538463,0.25
224,180,11->19->41->35->5,415,1662,Cloudy,Low,Low,None,5->11->19->35->41,1,38,Female,France,Solo,Low,Relaxation,Train,5,0,0,0,0.6145833333333334,0.12222105152249499,0.3846153846153847,0.5
225,31,48->44->35->49,587,6742,Snowy,Low,Medium,None,35->44->48->49,2,61,Male,UK,Group,Low,Nature,Train,4,0,1,0,0.9729166666666667,0.6574649668106627,0.826923076923077,0.25
226,25,15->46->28->21,563,7070,Sunny,High,Medium,Holiday,15->21->28->46,3,58,Female,Germany,Family,Medium,Adventure,Bike,4,2,1,1,0.9229166666666666,0.6920240227584027,0.7692307692307693,0.25
227,98,23->8->49->36,319,9493,Snowy,Low,High,Festival,8->23->36->49,2,26,Other,China,Friends,Low,Nature,Car,4,0,2,0,0.4145833333333333,0.9473185122747866,0.15384615384615385,0.25
228,164,24->48->37->14->30,519,9449,Sunny,High,Medium,None,14->24->30->37->48,5,66,Female,China,Family,Medium,Relaxation,Car,5,2,1,1,0.83125,0.9426825413549679,0.9230769230769232,0.5
229,174,37->50->34->5,307,802,Rainy,Low,Low,Festival,5->34->37->50,4,58,Other,China,Family,Low,Food,Bike,4,0,0,0,0.3895833333333333,0.03160889263512802,0.7692307692307693,0.25
230,180,25->39->2->33->7,179,9933,Sunny,Medium,High,Festival,2->7->25->33->39,4,38,Female,France,Solo,Low,Relaxation,Train,5,1,2,0,0.12291666666666667,0.9936782214729744,0.3846153846153847,0.5
231,50,43->41->15->4->36->21->23,388,5402,Sunny,Medium,High,Festival,4->15->21->23->36->41->43,2,66,Male,USA,Solo,High,Food,Train,7,1,2,2,0.5583333333333333,0.5162785797070909,0.9230769230769232,1.0
232,142,43->35->34->32->19->11->10,383,1119,Cloudy,Medium,Low,None,10->11->19->32->34->35->43,2,42,Male,China,Solo,Low,Shopping,Car,7,1,0,0,0.5479166666666666,0.06500895585291327,0.46153846153846156,1.0
233,23,2->33->15->50,419,2726,Sunny,Low,High,Festival,2->15->33->50,3,61,Other,USA,Family,Low,Relaxation,Taxi,4,0,2,0,0.6229166666666667,0.234327257401749,0.826923076923077,0.25
234,152,6->48->47->1->28->4->44,399,5318,Sunny,Medium,High,Holiday,1->4->6->28->44->47->48,3,68,Female,USA,Family,Medium,Relaxation,Car,7,1,2,1,0.5812499999999999,0.5074280897692551,0.9615384615384616,1.0
235,54,5->18->36->38->13->23->35,390,5269,Sunny,Low,Medium,Festival,5->13->18->23->35->36->38,1,34,Female,Germany,Friends,Medium,Cultural,Train,7,0,1,1,0.5625,0.5022653039721842,0.3076923076923077,1.0
236,192,41->10->21->29->16->11->2,210,6257,Cloudy,Medium,Low,None,2->10->11->16->21->29->41,3,47,Female,India,Family,Medium,Shopping,Car,7,1,0,1,0.1875,0.6063639237172058,0.5576923076923077,1.0
237,71,31->8->16->18,509,8373,Rainy,Low,High,Festival,8->16->18->31,3,41,Female,France,Family,High,Relaxation,Bus,4,0,2,2,0.8104166666666666,0.8293119797703087,0.4423076923076924,0.25
238,190,11->48->28->15->16->18->2,506,9967,Rainy,High,Medium,None,2->11->15->16->18->28->48,4,35,Other,Germany,Group,High,Nature,Bus,7,2,1,2,0.8041666666666667,0.997260562638289,0.326923076923077,1.0
239,130,7->32->41->37,336,8496,Rainy,Low,Low,Festival,7->32->37->41,1,41,Other,India,Friends,Medium,Shopping,Train,4,0,0,1,0.44999999999999996,0.8422716257507112,0.4423076923076924,0.25
240,127,36->4->24->10->18->31,233,4682,Snowy,High,Medium,Holiday,4->10->18->24->31->36,1,67,Male,Germany,Family,Low,Food,Bike,6,2,1,0,0.23541666666666666,0.4404172373827837,0.9423076923076924,0.75
241,75,22->39->43->11,530,9151,Cloudy,High,Medium,None,11->22->39->43,4,24,Male,USA,Group,High,Shopping,Taxi,4,2,1,2,0.8541666666666667,0.9112843746707406,0.11538461538461542,0.25
242,172,15->40->45->32,529,5257,Cloudy,Medium,Low,Holiday,15->32->40->45,3,54,Other,China,Group,Low,Relaxation,Bike,4,1,0,0,0.8520833333333333,0.5010009482667791,0.6923076923076924,0.25
